,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
2949,52.84892,4,3.439156873421159,-9.65,-0.32,-1.66,-3.7846998420697417,-2.9116615602370644
2950,52.865899999999996,4,3.0002166588431574,-9.64,-0.67,-1.64,-3.800779575217163,-2.9938426704336507
2951,52.885872,4,3.331501163139524,-9.62,-0.98,-1.61,-3.8181105992172775,-3.067465527748766
2952,52.905975999999995,4,4.853957148554157,-9.59,-1.3,-1.56,-3.8386330328997644,-3.1220366922851213
2953,52.922816,4,5.861313845888139,-9.55,-1.62,-1.49,-3.861650215910501,-3.1686655019973955
2954,52.943315999999996,4,6.288863172307058,-9.53,-1.79,-1.44,-3.8788935118932812,-3.1809775790463277
2955,52.961724,5,7.330361519052113,-9.47,-2.14,-1.35,-3.89292316419278,-3.1924776264725665
2956,52.978823999999996,6,8.243694560086515,-9.41,-2.43,-1.25,-3.9086676306641834,-3.1961708384814074
2957,52.998704,8,8.580186478160016,-9.36,-2.65,-1.16,-3.9249071983274604,-3.165792852446657
2958,53.015755999999996,11,8.689338294714966,-9.32,-2.82,-1.1,-3.943276155199257,-3.155404275718638
2959,53.03526,15,9.117022540281448,-9.3,-2.92,-1.04,-3.934216651209937,-3.118608036341186
2960,53.055611999999996,20,15.388300750895143,-9.29,-2.96,-1.01,-3.8820670881936508,-3.0060932580155963
2961,53.072587999999996,26,13.539830131873885,-9.32,-2.88,-0.94,-3.8611098938758914,-2.897402674568127
2962,53.093123999999996,33,5.579041136252717,-9.35,-2.8,-0.89,-3.848117075657612,-2.837941495872485
2963,53.111556,39,4.91976625461007,-9.43,-2.57,-0.74,-3.816854461541311,-2.8780358784437112
2964,53.128684,44,5.52850793614335,-9.55,-2.13,-0.51,-3.7804543927286147,-2.9254082497595846
2965,53.148736,49,6.74965925065851,-9.65,-1.63,-0.46,-3.715488266599081,-2.9391587370301977
2966,53.165884,54,4.183694539518869,-9.72,-1.13,-0.6,-3.66229707045062,-2.9822675531187315
2967,53.185779999999994,57,10.511769594126385,-9.75,-0.61,-0.81,-3.6079036310865575,-2.97292846740271
2968,53.205768,58,9.130005476449616,-9.76,-0.09,-0.93,-3.5512557667672837,-2.913479958832795
2969,53.222732,58,5.277783625727754,-9.75,0.4,-0.95,-3.5330176807359805,-2.928124483153624
2970,53.242852,58,4.943571583379773,-9.73,0.65,-0.96,-3.5621404821663702,-2.9621490412354206
2971,53.261128,56,6.0237031799384,-9.68,1.19,-0.96,-3.6126027398079117,-2.99878147593364
2972,53.2782,54,8.388855702656949,-9.59,1.75,-0.98,-3.667095952954412,-3.012607264797282
2973,53.287368,54,8.388855702656949,-9.59,1.75,-0.98,-3.7107921609866565,-3.072549627200715
2974,53.307359999999996,49,9.595587527608718,-9.42,2.51,-1.0,-3.7799558410997065,-3.0296285241565215
2975,53.324211999999996,44,9.597801831669582,-9.28,2.98,-0.99,-3.8454936964670026,-3.0047564169007615
2976,53.34458,39,9.718863102235776,-9.21,3.21,-0.98,-3.9194569397617016,-2.9448868926992304
2977,53.361948,32,9.471124537244773,-8.99,3.79,-0.95,-3.9956742270514383,-2.915092431523476
2978,53.379228,26,8.441806678667783,-8.92,3.95,-0.93,-4.086023540585018,-2.897176097303486
2979,53.399544,19,6.303467299827929,-8.79,4.23,-0.91,-4.17567091894702,-2.8842449957153917
2980,53.416695999999995,12,3.114883625434504,-8.69,4.44,-0.92,-4.210984117207033,-2.940324609665822
2981,53.436195999999995,8,5.100676425730218,-8.56,4.66,-0.97,-4.206282624956415,-2.9970742906524492
2982,53.456067999999995,6,6.939034514973967,-8.43,4.9,-0.98,-4.2058188241261405,-3.0142991142310507
2983,53.472812,6,5.0657575938846495,-8.3,5.12,-0.95,-4.238711420533903,-3.0506463861810857
2984,53.493068,6,2.128919913946976,-8.27,5.18,-0.93,-4.2940280736428065,-3.1146300838672687
2985,53.510999999999996,10,3.2475221323341277,-8.28,5.15,-0.95,-4.35221067197017,-3.203276295965793
2986,53.528068,12,6.353746926027193,-8.33,5.06,-1.02,-4.388714232932713,-3.258190457307137
2987,53.53724,12,6.353746926027193,-8.33,5.06,-1.02,-4.406228707574911,-3.336765281987084
2988,53.5573,12,17.684139786825934,-8.48,4.82,-1.0,-4.384468833126348,-3.2325166697426653
2989,53.574495999999996,16,4.609652915350569,-8.52,4.76,-0.81,-4.39966653383631,-3.177686031574808
2990,53.594412,20,13.171427409358486,-8.58,4.68,-0.76,-4.446685083346637,-3.1374734251868404
2991,53.61154,22,24.4236360929326,-8.6,4.62,-0.81,-4.442819074447044,-2.952360692838738
2992,53.628764,22,16.381868025350467,-8.65,4.52,-0.86,-4.3923702213057965,-2.737795082857531
2993,53.649139999999996,22,13.172194198386235,-8.79,4.22,-1.0,-4.316367440351584,-2.5735496884076383
2994,53.666275999999996,21,5.825993477510938,-8.91,3.91,-1.16,-4.29866030432072,-2.547624607886007
2995,53.686375999999996,19,2.2841409763847764,-9.04,3.55,-1.29,-4.313240282245729,-2.602969148109878
2996,53.706548,18,3.0765890203275443,-9.19,3.12,-1.38,-4.317032119374787,-2.6857522168484707
2997,53.723707999999995,16,3.702269574193646,-9.3,2.72,-1.47,-4.305623178035432,-2.7644410015929566
2998,53.743856,15,2.49154570497914,-9.39,2.35,-1.53,-4.293493982537413,-2.8388958979560357
2999,53.76114,13,0.8897752525216691,-9.47,1.97,-1.56,-4.3128008513453295,-2.9465259137267594
3000,53.778188,12,0.9061456836513652,-9.51,1.77,-1.57,-4.350910863159768,-3.068068875152335
3001,53.787347999999994,12,0.9061456836513652,-9.51,1.77,-1.57,-4.383748075855507,-3.196619972175597
3002,53.80728,10,1.3254433220624713,-9.6,1.17,-1.6,-4.417290777186622,-3.3112313476300983
3003,53.824272,9,1.8886238376129854,-9.64,0.78,-1.61,-4.443039573043805,-3.4207760245269583
3004,53.843992,8,0.7120393247567158,-9.66,0.41,-1.61,-4.465024352507669,-3.53198487723148
3005,53.861011999999995,7,1.1915116449284078,-9.67,0.05,-1.62,-4.482915628972364,-3.6526370499648806
3006,53.878088,6,0.8790904390334365,-9.66,-0.13,-1.62,-4.49917308591364,-3.771809640857441
3007,53.88726,6,0.8790904390334365,-9.66,-0.13,-1.62,-4.519966866336915,-3.9005980148361346
3008,53.907303999999996,6,2.732983717478024,-9.65,-0.69,-1.59,-4.536023736624614,-4.001249199125084
3009,53.924288,5,3.9193621930104903,-9.62,-1.05,-1.54,-4.553059778185826,-4.081608869138677
3010,53.94408,5,6.4916946939917,-9.59,-1.4,-1.46,-4.567626282869327,-4.115432441670407
3011,53.960919999999994,5,8.054781188834369,-9.55,-1.73,-1.35,-4.587289518062434,-4.129802506222518
3012,53.9784,6,8.805049687537261,-9.53,-1.9,-1.29,-4.606298933941659,-4.119298975848437
3013,53.987567999999996,6,8.805049687537261,-9.53,-1.9,-1.29,-4.626892648357483,-4.175425671798621
3014,54.0077,8,7.715315936499295,-9.45,-2.36,-1.12,-4.6435677447031765,-4.145983062912535
3015,54.024708,11,7.976120610923584,-9.4,-2.57,-1.04,-4.663801476262151,-4.149394477998726
3016,54.04456,14,8.356398745871333,-9.36,-2.73,-0.98,-4.681924965747484,-4.12412928234869
3017,54.061412,17,9.942278410907633,-9.34,-2.82,-0.93,-4.6616743054178045,-4.106796020111119
3018,54.07984,21,13.731882609460365,-9.33,-2.84,-0.91,-4.600797103968517,-4.02551369195487
3019,54.100268,27,10.28730285351802,-9.35,-2.81,-0.87,-4.577074812157335,-3.9170331231214846
3020,54.117335999999995,34,4.264422586939526,-9.39,-2.7,-0.76,-4.585458792324289,-3.9297000896981444
3021,54.136876,39,4.596607444626961,-9.47,-2.47,-0.58,-4.556876886536642,-3.979979217775224
3022,54.157104,44,8.544226120603316,-9.57,-2.08,-0.38,-4.477504046150557,-3.983924218581933
3023,54.174284,49,7.975725672313461,-9.65,-1.65,-0.36,-4.39702161089069,-3.97886922416626
3024,54.194272,53,5.050980102910722,-9.72,-1.17,-0.52,-4.33151856134765,-3.9855317181341547
3025,54.21132,56,8.471888809468641,-9.75,-0.65,-0.72,-4.3013161258117805,-4.007114175010429
3026,54.229524,58,6.969748919437485,-9.76,-0.38,-0.79,-4.274254172256036,-4.003415779887462
3027,54.24988,58,5.61644015369166,-9.76,0.13,-0.87,-4.269192811825107,-4.012164938986643
3028,54.267019999999995,58,5.039186442274189,-9.74,0.64,-0.91,-4.3043204074770784,-4.057697610544608
3029,54.287307999999996,57,6.365924913160694,-9.69,1.16,-0.94,-4.356892847195596,-4.0788555524405865
3030,54.307376,55,7.878667400011248,-9.6,1.71,-0.99,-4.403287530641563,-4.072776704655723
3031,54.324504,52,8.553630808025327,-9.49,2.22,-1.02,-4.450165407216886,-4.068901894287535
3032,54.344359999999995,48,9.065506053166585,-9.37,2.69,-1.03,-4.5049167324593355,-4.030830495015152
3033,54.361228,43,9.83428187515489,-9.22,3.15,-1.03,-4.563038687468378,-4.008281075113132
3034,54.380027999999996,38,9.827990638986181,-9.15,3.36,-1.03,-4.636388038425267,-3.9603071049656364
3035,54.400147999999994,32,9.12808304081421,-9.01,3.73,-1.01,-4.727387243055844,-3.9064603952323296
3036,54.417232,24,8.088658726884205,-8.88,4.02,-1.0,-4.8178776207052465,-3.8962463785380805
3037,54.437404,17,5.648167844531534,-8.78,4.24,-1.01,-4.883162485193353,-3.8945481372242625
3038,54.457187999999995,10,1.9934392391041167,-8.69,4.41,-1.03,-4.899739802393086,-3.955808751438383
3039,54.474199999999996,6,4.821960182332492,-8.59,4.6,-1.07,-4.897769617895975,-4.034688355445098
3040,54.494108,5,6.641588665372163,-8.47,4.78,-1.16,-4.908367141324362,-4.057431581700541
3041,54.510928,5,4.706538005795767,-8.39,4.91,-1.21,-4.953573453166058,-4.098845227881441
3042,54.528852,6,2.2479768682083896,-8.37,4.93,-1.26,-5.003472194900695,-4.173370257066097
3043,54.548891999999995,9,1.8422269132764293,-8.42,4.82,-1.4,-5.058209091593085,-4.269237806661124
3044,54.565872,10,15.929639041736005,-8.47,4.69,-1.52,-5.063282822132919,-4.255206056188456
3045,54.585831999999996,10,29.109173811704103,-8.56,4.53,-1.47,-5.001186989055455,-3.942570095396661
3046,54.606128,14,9.388130804372082,-8.61,4.52,-1.24,-4.984049524203201,-3.688750839638203
3047,54.623332,20,14.229339408419493,-8.64,4.49,-1.13,-5.0000237044786076,-3.6224447523532035
3048,54.643352,21,32.28141570625427,-8.64,4.49,-1.14,-4.9513678624149975,-3.293723485140731
3049,54.660419999999995,21,19.553754115258787,-8.73,4.28,-1.25,-4.8841396296445225,-2.9882135373695746
3050,54.679384,21,11.005226031299856,-8.79,4.13,-1.31,-4.825517120447117,-2.8353046791052634
3051,54.699723999999996,20,5.402045908727544,-8.91,3.82,-1.43,-4.795500383789857,-2.8052941149606454
3052,54.716784,18,1.280234353546256,-9.05,3.45,-1.5,-4.817446214958622,-2.8851456558089126
3053,54.73708,16,2.40819434431692,-9.2,3.02,-1.54,-4.841017266280218,-2.98456687286847
3054,54.756671999999995,15,3.35797558061401,-9.31,2.62,-1.6,-4.837301961071972,-3.064932863769286
