,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
1903,33.868584,52,2.8897231701323918,-9.32,2.95,-0.67,0.19818976175112013,0.785104617948079
1904,33.888667999999996,49,2.49485470518826,-9.21,3.29,-0.61,0.19555099786091645,0.7915616943993911
1905,33.908795999999995,46,2.306534196581529,-9.1,3.6,-0.54,0.20064513602968148,0.7922680177341448
1906,33.925616,42,2.393344939619026,-9.04,3.74,-0.49,0.2008604615963172,0.7841791466969568
1907,33.934604,42,2.393344939619026,-9.04,3.74,-0.49,0.19402298063929635,0.7580756764416066
1908,33.953856,37,3.337274336940252,-8.9,4.09,-0.32,0.18612211375171483,0.7656237630251326
1909,33.970712,33,2.614593658678151,-8.82,4.27,-0.17,0.1729135271052442,0.76817125191954
1910,33.990671999999996,30,1.983229689168655,-8.74,4.42,0.0,0.1562971504680526,0.7664426743584016
1911,34.010788,26,1.4396527359054336,-8.67,4.57,0.18,0.13622678851785963,0.7532551712171482
1912,34.027623999999996,23,1.0830050784737808,-8.59,4.71,0.34,0.11655561726696462,0.7268760501259521
1913,34.047723999999995,21,0.9027735042633895,-8.55,4.76,0.41,0.09169781036661107,0.6992182703097995
1914,34.065308,19,1.3034569421350288,-8.5,4.85,0.53,0.06660332492847232,0.6710005938219012
1915,34.074388,19,1.3034569421350288,-8.5,4.85,0.53,0.048614363061560084,0.6352211282838311
1916,34.094519999999996,17,0.862902080192185,-8.45,4.91,0.64,0.02370195935186814,0.6094128436299258
1917,34.113608,16,1.561569723067145,-8.44,4.92,0.69,-0.0015890978435635361,0.5849371479475991
1918,34.130496,16,1.5619539045695299,-8.44,4.93,0.72,-0.022640470298103565,0.5636973268867109
1919,34.150252,16,0.6729784543356496,-8.44,4.92,0.72,-0.03594260870035271,0.538159134155336
1920,34.166916,16,0.37269290307168446,-8.48,4.87,0.7,-0.044485818771050845,0.4992568133325932
1921,34.186147999999996,17,1.1251666543228163,-8.51,4.81,0.68,-0.04818641838664206,0.4660453762638497
1922,34.206344,17,8.859779906972859,-8.58,4.69,0.62,-0.03037212272863954,0.5192585120671822
1923,34.223444,19,8.014617894821935,-8.63,4.61,0.54,-0.012141332027425733,0.6159197586998744
1924,34.243724,20,2.688233620800097,-8.66,4.55,0.54,-0.01587683727476019,0.6768318184956286
1925,34.26302,21,7.508168884621603,-8.73,4.43,0.54,-0.006928792325123112,0.7275918552952731
1926,34.280196,22,9.537033081624495,-8.79,4.32,0.46,0.036028149295393774,0.8263611952087331
1927,34.300212,22,9.409543028224059,-8.84,4.21,0.36,0.0972245486504626,0.9683636743435073
1928,34.317124,22,8.093237918163533,-8.92,4.05,0.23,0.1402003430520118,1.0687523354534818
1929,34.336996,22,3.347372103606051,-8.96,3.97,0.16,0.17337010870314984,1.134811382057137
1930,34.356944,22,0.8548099203916623,-9.02,3.83,0.03,0.18348716628878847,1.1291090909918324
1931,34.37392,22,1.7020575783445164,-9.08,3.69,-0.08,0.1861490564923649,1.1031969277484563
1932,34.394188,22,1.5264337522473748,-9.13,3.55,-0.18,0.19658435600053537,1.0882996043200137
1933,34.413084,22,1.8725650856512304,-9.18,3.41,-0.27,0.21105014008388068,1.0727984907678376
1934,34.430043999999995,22,2.4705060210410337,-9.23,3.27,-0.36,0.22746924367785581,1.0620128791799317
1935,34.449968,22,2.705032347311211,-9.28,3.13,-0.44,0.25032706920732295,1.0659567378328205
1936,34.466803999999996,21,2.2247022272654826,-9.32,2.98,-0.52,0.2654191260065062,1.0598403889089383
1937,34.486716,21,1.171025191872489,-9.34,2.9,-0.56,0.27678847945299623,1.0460333965212385
