,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
40,742976,16932,19,-9.5,2.15,1.03,80.31,-14.31,-108.81,20.19,-30.5,21,-33.81,-75.81,64.25,-9.42,3.22,-2.48,0.12,1.24,-3.51,-0.71,0.33,0.58,0.23
41,762864,19884,18,-9.58,1.78,1.01,23,3.19,-117.5,20.19,-30.5,21,-36.69,-77.87,60.38,-10.79,1.47,-2.19,-1.72,-1.33,-3.19,-0.7,0.32,0.59,0.24
42,779824,16956,16,-9.65,1.43,0.98,14.44,5.5,-107.5,20.19,-30.5,21,-39,-79.75,55.44,-11.48,-0.47,-2.02,-1.83,-1.91,-3.01,-0.7,0.31,0.59,0.25
43,799928,20100,15,-9.69,1.09,0.97,18.19,-0.12,-105.81,23.06,-28,23,-41.38,-81.37,48.25,-10.08,-0.54,-0.76,-0.39,-1.63,-1.74,-0.69,0.31,0.6,0.26
44,820176,20244,13,-9.72,0.73,0.98,25.5,-6.63,-115.37,23.06,-28,23,-43.94,-82.75,36.63,-9.3,0.17,-0.16,0.42,-0.56,-1.15,-0.69,0.3,0.6,0.28
45,836880,16700,11,-9.74,0.34,1.01,34.75,-8.81,-122.87,26.37,-25.06,23,-46.88,-83.69,2,-9.81,0.09,-1.45,-0.06,-0.24,-2.46,-0.68,0.29,0.6,0.3
46,857044,20160,9,-9.75,0.15,1.02,43.06,-10.75,-122.56,26.37,-25.06,23,-50.06,-83.81,-0.19,-10.12,0.43,-1.29,-0.37,0.47,-2.34,-0.67,0.28,0.61,0.31
47,875596,18548,7,-9.74,-0.23,1.07,54.44,-14.31,-123.69,26.37,-25.06,23,-53.44,-83.06,-21.37,-9.72,2.09,-1.05,0.01,2.52,-2.15,-0.67,0.27,0.61,0.34
48,892516,16916,5,-9.72,-0.62,1.12,56.81,-15.13,-123.56,28.56,-21.87,23.75,-55.13,-82.44,-28.87,-9.63,2.36,-1.03,0.17,3.14,-2.15,-0.66,0.27,0.61,0.36
49,912320,19800,4,-9.68,-0.99,1.19,51.94,-14.56,-117.19,28.56,-21.87,23.75,-58.31,-80.87,-39.69,-9.48,2.3,-1.02,0.33,3.58,-2.2,-0.65,0.26,0.61,0.37
50,929024,16700,2,-9.63,-1.34,1.25,43.31,-13.13,-113.62,28.56,-21.87,23.75,-61.25,-79.12,-46.94,-9.14,2.76,-0.76,0.48,4.1,-2.02,-0.65,0.25,0.61,0.38
51,947816,18788,2,-9.6,-1.52,1.28,36.25,-10.38,-112.75,31.19,-17.06,24.19,-64.06,-77.37,-52.25,-8.41,3.37,-0.96,1.15,5.07,-2.27,-0.64,0.25,0.61,0.4
52,967788,19968,0,-9.53,-1.86,1.33,33,-6.88,-105.25,31.19,-17.06,24.19,-66.69,-75.56,-56.19,-9.03,3.29,-2.06,0.46,5.32,-3.42,-0.63,0.24,0.61,0.41
53,984640,16848,0,-9.46,-2.17,1.37,31.87,-4.69,-96.81,31.19,-17.06,24.19,-68.94,-74,-58.81,-11.59,1.32,-1.4,-2.16,3.63,-2.79,-0.62,0.23,0.61,0.43
54,1004864,20220,0,-9.39,-2.43,1.41,29.69,-5.75,-85.44,34,-13.5,23.75,-71.06,-72.5,-60.63,-11.52,1.44,-0.19,-2.16,4,-1.63,-0.62,0.23,0.61,0.44
55,1024436,19568,0,-9.31,-2.7,1.47,34.06,-10.44,-91.62,34,-13.5,23.75,-73.37,-70.81,-62,-10.6,2.28,0.82,-1.34,5.13,-0.69,-0.61,0.22,0.61,0.45
56,1041204,16764,2,-9.21,-2.98,1.55,26.19,-21.06,-94.81,34.88,-10.19,25,-74.44,-69.87,-62.44,-10.26,5.06,1.48,-1.35,8.22,0.49,-0.6,0.21,0.61,0.47
57,1061036,19828,4,-9.1,-3.23,1.66,9.31,-30.75,-78.44,34.88,-10.19,25,-76.12,-68.19,-62.75,-10.84,4.89,1.75,-1.73,8.13,0.08,-0.6,0.2,0.61,0.48
